R2,RMSE,MAE,Pearson_r,Spearman_rho,Phenotype,Model,Fold
0.3445815023279899,0.6971503562614753,0.5926926145469353,0.6056571397410385,0.474692883171144,Phenotype_WheatStem,GBR,3
0.0929920925166039,0.6036078193611132,0.5214499030750642,0.5958239954774734,0.4520227726316985,Phenotype_WheatStem,GBR,4
-0.8674428614765024,0.7231071851485233,0.583830983829531,0.3586013521318799,0.4123930494211612,Phenotype_WheatStem,GBR,5
0.20810464085628422,0.664714322336373,0.5207498880681495,0.5026526938578195,0.4439280032528609,Phenotype_WheatStem,GBR,6
-0.42450317270990623,0.887997977819877,0.714465789139199,0.285166228642179,-0.13173888881045848,Phenotype_WheatStem,GBR,7
0.08228170081791719,0.9900334948280073,0.8490294633668143,0.6316577421488798,0.6587325492402599,Phenotype_WheatStem,GBR,8
-0.043496167426284815,0.721467287026709,0.5849118598744063,0.3148926444736673,0.29615285103456107,Phenotype_WheatStem,GBR,9
-0.2904556019673008,0.880550818725321,0.7751025700810421,0.2132961664110685,0.14638501094227999,Phenotype_WheatStem,GBR,10
0.6057744149245406,0.4425189737929932,0.37234554293867717,0.8215448933656555,0.8398412548412548,Phenotype_WheatStem,MLP,1
0.930035011115333,0.1926439095694282,0.1572953487635084,0.981484071524415,0.8416254115301731,Phenotype_WheatStem,MLP,2
0.8134704728339888,0.371912607861288,0.29266005227210734,0.9360374601768278,0.8946135105917714,Phenotype_WheatStem,MLP,3
0.4716850621941806,0.4606761892117755,0.33472600838071787,0.8168010112563644,0.7325886315065459,Phenotype_WheatStem,MLP,4
0.23830693953437554,0.4618160423051314,0.4250123728617023,0.8137295747270603,0.5773502691896258,Phenotype_WheatStem,MLP,5
0.8480904219996988,0.2911345287970544,0.20551004554863034,0.9687770139830223,0.9132233209773138,Phenotype_WheatStem,MLP,6
0.15766789048224172,0.6828447024436218,0.5870283155554437,0.5913144632327866,0.22754898976351917,Phenotype_WheatStem,MLP,7
0.5758972748364677,0.6730242669556772,0.43080873768715783,0.8905733832463942,0.7563225565351133,Phenotype_WheatStem,MLP,8
0.42808187813667087,0.5341191433048409,0.3879384716759909,0.6701303758342549,0.545544725589981,Phenotype_WheatStem,MLP,9
0.8783685868857338,0.27033717291085974,0.2531888710866197,0.98794211911646,0.9027075674773933,Phenotype_WheatStem,MLP,10
0.18475658001958595,0.6363603975669021,0.5924772642862476,0.5192109461389579,0.4564354645876384,Phenotype_WheatStem,PNNGS,1
0.7004876689484929,0.3985861943993768,0.2956369056297411,0.9685776745611416,0.7624136080920392,Phenotype_WheatStem,PNNGS,2
0.07537700361898092,0.8280364444617937,0.8021315004664705,0.32662003610696266,0.07302967433402215,Phenotype_WheatStem,PNNGS,3
0.4338794392564105,0.47687415369830805,0.3487094421307171,0.7955500192652091,0.7325886315065459,Phenotype_WheatStem,PNNGS,4
-1.2928074433225802,0.8012403410527472,0.7769088851838302,0.23502070927812846,0.08247860988423225,Phenotype_WheatStem,PNNGS,5
0.8829475738745107,0.25555909844810404,0.20556870552451306,0.9518436263471393,0.8624886920341298,Phenotype_WheatStem,PNNGS,6
-0.2655739911864827,0.8369972611659857,0.802218823339091,0.31769332579396964,0.34731161595484505,Phenotype_WheatStem,PNNGS,7
0.5257329969125246,0.711715865281013,0.586914424950948,0.7460841672808536,0.5611425419454067,Phenotype_WheatStem,PNNGS,8
0.1319104503651498,0.6580417957390233,0.6054154366042006,0.48187284993253804,0.34291382751370236,Phenotype_WheatStem,PNNGS,9
0.8755625169283492,0.2734377682311087,0.2637980748864011,0.9530761064285541,0.80511756018254,Phenotype_WheatStem,PNNGS,10
-0.0441771928316097,0.7201891842809821,0.6628705716277172,0.08563536804333086,-0.2008316044185609,Phenotype_WheatStem,ResGS,1
0.018234268818670407,0.7216370675668564,0.7063678383198474,0.3204833218087716,0.05940885257860046,Phenotype_WheatStem,ResGS,2
0.0579777750277114,0.835790982452354,0.7859143606064762,0.32662003610696266,0.07302967433402215,Phenotype_WheatStem,ResGS,3
-0.44109406645662785,0.7608437641270194,0.7245542230872885,0.3601249629992131,0.17145691375685118,Phenotype_WheatStem,ResGS,4
